person_age,person_education,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,loan_status,person_gender_male,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,previous_loan_defaults_on_file_Yes
26.0,0,1.8207165437492996,0,1.649587506403001,17.74,0.09,2.0,-0.23017121930410836,1,False,False,False,False,False,False,False,False,True,False
26.0,1,1.999399871347737,5,-1.0424938760707279,13.92,0.01,3.0,-0.48792717226854293,0,False,False,False,False,False,False,False,True,False,True
25.0,1,0.06173647958263554,3,2.441376148307039,15.21,0.29,3.0,0.40430497260834597,1,True,False,False,True,True,False,False,False,False,False
22.0,1,-0.773014331018499,0,-0.8841361476899203,10.99,0.22,3.0,-0.9439569352056194,1,False,False,True,False,False,False,True,False,False,False
24.0,3,0.056601043653745166,3,2.441376148307039,11.86,0.29,4.0,-1.2611950311618465,1,False,False,False,True,True,False,False,False,False,False
24.0,1,-0.7712486363407691,2,-0.5674206909283052,7.49,0.33,3.0,-0.9043021732110911,1,True,False,True,False,False,False,False,True,False,False
24.0,1,-0.15282029270066566,1,2.441376148307039,16.49,0.37,4.0,-0.031897409331466384,1,True,False,False,True,False,False,True,False,False,False
25.0,3,-0.003954823110652219,4,2.441376148307039,15.33,0.31,2.0,-0.8051652682247701,1,False,False,False,True,False,False,False,False,True,False
26.0,3,-0.005521566275398434,6,2.441376148307039,11.58,0.31,4.0,0.919816878537215,1,False,False,False,True,False,True,False,False,False,False
25.0,3,-0.76932129355874,1,-0.6663942711663099,5.79,0.29,2.0,0.24568592463023237,1,True,False,True,False,True,False,False,False,False,False
25.0,0,0.09741097275451564,0,2.441376148307039,13.11,0.28,2.0,0.7215430685645731,1,True,False,False,True,False,False,True,False,False,False
23.0,1,0.12173279521676642,0,2.441376148307039,10.36,0.28,3.0,0.40430497260834597,1,False,False,False,True,False,False,True,False,False,False
25.0,1,0.1320409704832316,1,2.441376148307039,10.36,0.27,2.0,-1.102575983183733,1,True,False,False,True,False,False,False,False,False,False
24.0,3,1.8778031935060446,0,1.9663029631646163,11.01,0.1,2.0,0.7017156875673088,0,True,False,False,True,False,False,True,False,False,True
21.0,1,1.8839458214694147,0,1.649587506403001,6.54,0.09,4.0,-0.07155217132599477,0,True,False,False,False,False,False,False,False,True,False
25.0,0,1.8676193629351943,4,0.06601022259492521,12.53,0.04,4.0,0.20603116263570398,0,False,False,False,False,False,False,True,False,False,False
26.0,1,1.856552685025479,0,0.8577988644989631,11.01,0.07,3.0,-0.13103431431778736,0,True,False,False,False,False,False,False,True,False,False
22.0,1,1.8476123014107764,0,0.06601022259492521,11.01,0.04,3.0,-1.4396414601372243,0,True,False,False,False,False,False,False,False,True,True
24.0,1,0.1320409704832316,0,2.441376148307039,10.25,0.27,4.0,0.305168067622025,1,True,False,False,True,True,False,False,False,False,False
22.0,0,0.07417094914411344,0,2.441376148307039,15.95,0.29,4.0,0.305168067622025,1,True,False,False,True,True,False,False,False,False,False
26.0,0,1.8459585169590997,3,1.649587506403001,12.18,0.09,4.0,0.7215430685645731,0,True,False,False,False,False,False,False,False,True,True
23.0,3,1.8491044377581536,2,2.2830184199262313,11.83,0.1,3.0,-1.9154986040715651,0,True,False,True,False,False,False,False,True,False,True
23.0,3,0.179926112764483,1,2.441376148307039,11.01,0.26,2.0,-1.6775700321043947,1,True,False,False,True,False,False,False,False,False,False
23.0,4,0.1798142025384297,0,2.441376148307039,10.62,0.26,3.0,0.6818883065700447,1,False,False,False,True,False,False,False,False,True,False
23.0,3,0.18625525777127525,0,2.441376148307039,10.74,0.26,3.0,0.8603347355454225,1,True,False,False,True,False,False,False,False,True,False
25.0,0,1.7859000289771614,1,0.06601022259492521,10.25,0.04,4.0,-1.2413676501645823,0,True,False,True,False,False,False,False,False,True,True
24.0,3,1.769548701503818,0,4.024953432115115,12.42,0.16,2.0,-0.19051645730957995,0,True,False,False,False,True,False,False,False,False,False
25.0,1,1.7738261590329665,2,0.8577988644989631,15.27,0.07,2.0,0.38447759161108175,0,False,False,False,True,False,False,False,False,True,True
24.0,3,-0.06315533269284851,1,2.441376148307039,15.33,0.33,2.0,-0.15086169531505156,1,False,False,False,True,False,False,True,False,False,False
23.0,3,0.1967623845507241,1,2.441376148307039,15.21,0.26,2.0,0.18620378163843979,1,False,False,False,True,False,False,False,False,True,False
21.0,1,-0.774108564339909,0,-0.5278312588331032,14.72,0.35,2.0,-1.0430938401919405,1,True,False,True,False,False,False,False,False,True,False
24.0,0,0.2027806678184794,2,2.441376148307039,15.7,0.26,2.0,-0.21034383830684417,1,True,False,False,True,False,False,False,True,False,False
24.0,1,0.1988265064979294,3,2.441376148307039,13.35,0.26,4.0,-1.0232664591946763,1,True,False,False,True,True,False,False,False,False,False
21.0,3,-0.7696694587064614,1,-1.2800304686419393,11.01,0.08,4.0,-0.19051645730957995,0,False,False,False,False,False,False,True,False,False,False
24.0,4,0.20537947195682826,1,2.441376148307039,6.62,0.26,2.0,-0.9836116972001478,1,True,False,False,True,True,False,False,False,False,False
26.0,1,0.2067596980781523,4,2.441376148307039,13.61,0.26,4.0,0.24568592463023237,1,True,False,False,True,False,False,False,False,False,False
22.0,0,1.7738510279720894,2,2.441376148307039,11.36,0.11,2.0,-0.7853378872275059,0,False,False,False,True,False,False,True,False,False,True
26.0,0,1.773975372667704,3,-0.7257784193091127,7.68,0.02,2.0,0.5232692585919311,0,True,False,True,False,False,False,False,True,False,True
24.0,1,1.7749576957630608,0,1.9663029631646163,14.46,0.1,4.0,0.44395973460287436,0,False,False,False,True,False,True,False,False,False,True
23.0,0,1.7562438190730367,2,-1.1216727402611317,11.83,0.01,2.0,-0.9836116972001478,0,True,False,True,False,True,False,False,False,False,True
24.0,0,1.5840637190552522,0,1.649587506403001,13.47,0.1,4.0,-1.003439078197412,1,False,False,False,False,False,False,False,False,False,False
24.0,1,1.7477013384843014,1,1.649587506403001,11.49,0.09,3.0,-2.5499747959840193,0,False,False,False,False,False,False,True,False,False,True
22.0,3,1.7432995362595383,0,-1.3592093328323431,11.01,0.0,2.0,-1.618087889112602,0,True,False,False,False,True,False,False,False,False,True
25.0,0,1.7432000605030464,1,0.8577988644989631,6.03,0.07,3.0,-2.0542902710524142,0,False,False,False,False,False,False,False,True,False,True
23.0,1,0.11811436457437635,0,2.441376148307039,16.35,0.28,4.0,0.8206799735508941,1,False,False,False,True,False,False,False,False,False,False
26.0,3,0.1204520448519342,4,2.441376148307039,11.01,0.28,4.0,-0.7456831252329774,1,False,False,False,True,False,False,False,False,False,False
25.0,3,0.22860706109766898,6,2.441376148307039,7.29,0.25,3.0,-0.7060283632384491,1,False,False,False,True,False,False,False,False,False,False
23.0,3,0.23187732659233767,5,2.441376148307039,11.36,0.25,3.0,-1.3206771741536392,1,True,False,False,True,False,False,True,False,False,False
24.0,3,0.23769665834710932,3,2.441376148307039,10.25,0.25,2.0,0.6620609255727805,0,True,False,False,True,False,False,False,False,True,False
24.0,1,0.2529040146207968,1,2.441376148307039,11.12,0.25,3.0,1.2370549744934423,0,False,False,False,True,True,False,False,False,False,False
24.0,1,0.2501311279085872,2,2.441376148307039,12.92,0.25,3.0,-1.1224033641809972,0,False,False,False,True,False,False,False,True,False,True
24.0,3,1.698622487125148,5,1.332872049641386,18.64,0.08,4.0,0.3646502106138175,0,True,False,False,True,True,False,False,False,False,True
23.0,1,1.6981997151600579,0,2.916449333449462,7.51,0.13,3.0,0.007757352663062011,0,False,False,False,False,False,False,False,True,False,True
23.0,4,-0.768537921976367,1,-0.8841361476899203,16.7,0.22,2.0,-1.3206771741536392,1,True,False,True,False,False,True,False,False,False,False
22.0,4,-0.7703409200627812,0,-1.1850158316134547,11.14,0.11,4.0,-0.9836116972001478,0,True,False,True,False,False,False,False,True,False,False
22.0,0,0.27353279962328864,0,2.441376148307039,18.3,0.24,4.0,-0.9241295542083552,0,False,False,False,True,False,False,False,True,False,True
24.0,0,0.2869993301583692,4,2.441376148307039,10.62,0.24,4.0,-0.8051652682247701,0,False,False,False,True,False,False,True,False,False,True
24.0,1,1.701221291263497,2,0.6994411361181555,11.99,0.06,2.0,-0.6862009822411849,0,True,False,False,False,False,False,False,False,True,True
26.0,4,1.6998534996117343,1,0.3827256793565404,9.63,0.06,4.0,0.0870668766521188,0,True,False,False,False,False,False,False,False,True,True
25.0,3,1.142677353031471,5,0.06601022259492521,18.25,0.06,4.0,-0.09137955232325898,1,False,False,False,False,False,False,True,False,False,False
23.0,4,-0.7645713261862555,0,-0.5674206909283052,11.01,0.32,4.0,0.6818883065700447,1,True,False,False,False,False,False,False,False,False,False
24.0,0,0.31123411133368967,5,2.441376148307039,14.84,0.24,3.0,-0.23017121930410836,0,True,False,False,True,False,True,False,False,False,True
24.0,1,0.13509984999535515,1,2.441376148307039,14.7,0.27,3.0,0.7017156875673088,1,True,False,False,True,False,False,False,False,True,False
23.0,3,0.14382884762751266,1,2.441376148307039,16.02,0.27,4.0,-1.7568795560934516,1,False,False,False,True,False,False,False,False,False,False
23.0,0,0.0016531226615743152,2,2.441376148307039,15.37,0.31,2.0,1.316364498482499,1,True,False,False,True,False,False,True,False,False,False
25.0,1,0.35362321806876784,2,2.441376148307039,10.99,0.23,4.0,-0.4284450292767503,0,False,False,False,True,False,False,True,False,False,False
21.0,0,-0.7635143962735299,0,-0.5357491452521436,7.9,0.33,2.0,-0.34913550528769355,1,True,False,True,False,False,True,False,False,False,False
26.0,3,1.7024647382196447,5,2.441376148307039,10.99,0.12,4.0,-1.4594688411344885,0,False,False,True,False,False,False,False,True,False,True
24.0,3,1.699766458324804,0,1.8079452347838085,11.48,0.1,3.0,-1.102575983183733,0,False,False,True,False,True,False,False,False,False,True
25.0,3,1.6979883291775126,1,1.649587506403001,14.26,0.09,4.0,0.48361449659740274,0,True,False,True,False,False,False,True,False,False,True
26.0,0,1.6974785159254921,5,0.06601022259492521,8.0,0.05,4.0,0.8603347355454225,0,True,False,True,False,False,True,False,False,False,True
25.0,1,1.6931264515789748,0,0.058092336175884836,11.26,0.05,2.0,-0.6267188392493923,0,True,False,False,False,False,False,False,False,True,False
23.0,4,-0.7624699008303657,2,-0.8089162267090366,11.01,0.24,4.0,0.28534068662476075,1,False,False,True,False,False,False,True,False,False,False
23.0,4,0.1746290287312934,0,2.441376148307039,16.32,0.26,3.0,-1.1224033641809972,1,False,False,False,True,False,False,False,False,True,False
25.0,4,0.0031203900698287077,3,2.441376148307039,17.93,0.31,4.0,-0.4086176482794861,1,True,False,False,True,False,False,True,False,False,False
23.0,1,0.3587089161194123,0,2.441376148307039,11.36,0.23,3.0,0.8999894975399508,0,True,False,False,True,False,False,False,False,False,False
24.0,0,0.1919129414217477,1,2.441376148307039,14.96,0.26,4.0,-1.7965343180879798,1,False,False,False,True,False,False,False,False,False,False
24.0,0,0.3806930583041052,1,2.441376148307039,13.43,0.23,3.0,1.514638308455141,0,False,False,False,True,False,False,False,True,False,True
25.0,0,0.38759418891072545,2,2.441376148307039,12.69,0.22,3.0,-0.21034383830684417,0,True,False,False,True,False,True,False,False,False,True
24.0,0,0.39056602713591865,4,2.441376148307039,12.73,0.22,4.0,0.18620378163843979,0,True,False,False,True,False,False,False,False,True,True
23.0,3,0.4112942878949023,0,2.441376148307039,15.21,0.22,4.0,0.5430966395891953,0,False,False,False,True,False,False,False,False,True,False
23.0,1,-0.7602938686571071,1,-1.2404410365467373,12.68,0.09,3.0,-0.9043021732110911,0,False,False,False,False,False,False,True,False,False,True
23.0,3,0.06799101777205892,0,2.441376148307039,19.04,0.29,4.0,0.2655133056274966,1,False,False,False,True,False,False,True,False,False,False
25.0,4,0.2710086023023086,7,2.441376148307039,15.95,0.24,3.0,0.0870668766521188,1,False,False,False,True,False,False,False,False,False,False
26.0,1,1.625010427321199,5,-1.1058369674230508,8.9,0.01,4.0,1.6930847374305187,0,True,False,False,False,False,False,False,False,True,False
25.0,4,1.623742111425928,4,-0.25070523416668994,7.9,0.04,2.0,-0.8844747922138269,0,True,False,False,False,False,True,False,False,False,True
22.0,0,1.6194149160185338,0,1.332872049641386,11.01,0.09,2.0,0.38447759161108175,0,True,False,False,False,True,False,False,False,False,False
23.0,1,1.6241648833910183,0,1.8079452347838085,11.99,0.1,3.0,-0.24999860030137255,0,True,False,False,False,False,False,False,True,False,True
23.0,3,-0.7616989637175541,2,-0.8841361476899203,13.98,0.21,4.0,0.6818883065700447,1,True,False,True,False,False,False,False,False,False,False
23.0,0,-0.7633900515779151,0,-0.7891215106614358,10.99,0.24,2.0,1.098263307512593,1,False,False,True,False,False,False,False,False,True,False
22.0,0,0.3279584728938774,0,2.441376148307039,15.58,0.23,2.0,0.6818883065700447,1,True,False,False,True,False,False,False,False,False,False
25.0,4,0.12930538717970647,4,2.441376148307039,10.99,0.28,2.0,1.1775728315016496,1,True,False,False,True,False,False,True,False,False,False
25.0,1,0.327635176685279,1,2.441376148307039,14.96,0.23,4.0,-1.399986698142696,1,True,False,False,True,False,False,False,False,True,False
25.0,3,-0.7605052546396522,4,-1.2404410365467373,15.31,0.09,4.0,-0.15086169531505156,0,True,False,True,False,False,True,False,False,False,True
26.0,3,0.324538993764471,5,2.441376148307039,15.65,0.23,3.0,0.32499544861928914,1,True,False,False,True,False,False,False,False,True,False
25.0,3,0.502065915693691,3,2.441376148307039,9.33,0.21,4.0,-1.7370521750961874,0,False,False,False,True,False,False,False,False,True,True
23.0,3,-0.7616616603088696,3,-0.9474792390422433,13.47,0.19,4.0,-1.8361890800825083,1,True,False,False,False,False,False,False,True,False,False
24.0,0,0.5441814640984166,0,2.441376148307039,10.36,0.2,3.0,0.0870668766521188,0,False,False,False,True,False,False,False,True,False,True
24.0,0,0.3898696968404759,4,2.441376148307039,16.77,0.22,4.0,-0.6465462202466565,1,True,False,False,True,False,True,False,False,False,False
23.0,3,0.4018067876194947,1,2.441376148307039,14.59,0.22,2.0,0.007757352663062011,1,True,False,False,True,False,False,False,False,False,False
22.0,3,1.6241773178605798,0,-0.9633150118803241,11.91,0.02,2.0,-0.8844747922138269,0,True,False,False,True,False,False,False,False,True,False
23.0,0,1.6214666034961778,2,-0.37739141687133604,8.38,0.03,3.0,-0.17068907631231575,0,False,False,False,False,True,False,False,False,False,True
25.0,3,1.6212800864527555,7,-0.09234750578588237,10.59,0.04,3.0,-2.133599795041471,0,True,False,False,True,False,False,False,False,True,True
25.0,3,1.6124764820032291,3,-0.12401905146204388,14.27,0.04,3.0,-0.3293081242904293,0,True,False,False,False,False,False,False,False,False,True
26.0,4,1.6109346077776059,3,0.3827256793565404,12.53,0.06,4.0,0.8405073545481583,0,False,False,False,True,False,False,False,False,False,False
25.0,0,1.4293291798322212,1,2.441376148307039,16.0,0.13,3.0,0.5827514015837237,1,False,False,False,False,False,False,False,False,False,False
26.0,4,1.6049660623880966,2,0.06601022259492521,11.71,0.05,4.0,-0.9439569352056194,0,True,False,False,False,False,False,False,False,True,True
21.0,4,-0.7652925254208213,0,-1.0147812736040864,11.54,0.17,3.0,1.0586085455180645,1,True,False,True,False,False,True,False,False,False,False
25.0,1,0.44913237877047957,2,2.441376148307039,15.68,0.21,4.0,-0.7456831252329774,1,False,False,False,True,False,True,False,False,False,False
21.0,0,-0.760368475474476,2,-1.2800304686419393,10.59,0.08,2.0,-1.895671223074301,0,False,False,False,False,True,False,False,False,False,True
24.0,3,0.4737277595630829,0,2.441376148307039,12.61,0.21,2.0,-0.15086169531505156,1,False,False,False,True,False,True,False,False,False,False
26.0,3,0.6609784366893786,0,2.441376148307039,11.01,0.19,2.0,0.1663764006411756,0,False,False,False,True,False,False,False,True,False,True
23.0,0,-0.7585903463271846,4,-1.0741654217468894,8.49,0.14,3.0,0.5629240205864595,1,False,False,False,False,False,False,False,True,False,False
25.0,3,1.39305783212139,1,3.233164790211077,17.27,0.16,4.0,-1.102575983183733,1,True,False,False,True,False,False,False,True,False,False
24.0,1,1.5708334434418396,4,1.332872049641386,8.9,0.09,4.0,-1.895671223074301,0,True,False,False,True,False,False,False,False,False,True
25.0,3,1.550913423204352,6,0.06601022259492521,11.11,0.05,4.0,0.2655133056274966,0,False,False,False,False,False,False,True,False,False,True
24.0,3,1.3729637293100418,1,2.441376148307039,14.59,0.13,2.0,0.40430497260834597,1,True,False,False,True,False,True,False,False,False,False
26.0,0,1.5487498255006549,3,0.541083407737348,12.42,0.06,3.0,0.42413235360561014,0,False,False,False,True,False,False,False,False,True,False
24.0,0,0.2541474615769446,0,2.441376148307039,11.01,0.25,2.0,0.047412114657590404,1,True,False,False,True,False,False,True,False,False,False
24.0,4,0.6579319916468165,3,2.441376148307039,15.7,0.19,2.0,0.8405073545481583,0,False,False,False,True,False,True,False,False,False,True
22.0,4,-0.7634273549865995,0,-1.1216727402611317,12.53,0.13,3.0,-0.28965336229590094,1,False,False,True,False,False,True,False,False,False,False
